source_id,ra,dec,phot_g_mean_mag,astrometric_excess_noise,x_true_equator,y_true_equator,dgm_sector
6050598851133198720,247.76549040319006,-24.274148616177115,13.266278,1.7413739,-6106.620407798375,4812.02682823026,Prograde
6049981647150459008,242.99584176128616,-23.863550937154077,14.247924,1.7384745,9612.27293212504,2607.5170845374214,Retrograde
6050943066993059456,246.43674457753733,-23.485002540892822,14.567078,1.7116104,-1839.4817247877495,1771.3276603629338,Prograde
6050422929272160512,244.2552485850082,-22.9658349955066,14.635058,1.7115611,5294.927132056537,-428.6240610220732,Retrograde
6050422860560544512,244.26191407380747,-22.97997705816748,14.830661,1.7000551,5275.210146033784,-376.7494065754184,Retrograde
6050516971874249344,244.31105004151624,-22.92266091574639,13.731084,1.6941292,5103.071842034893,-575.3695659820082,Retrograde
6050422860560309888,244.25482824757313,-22.976333003408723,14.962024,1.6926298,5298.059152085009,-390.9354941423076,Retrograde
6050422860560747136,244.26712505969263,-22.97307356739059,14.829369,1.6834173,5256.817675020882,-400.78031401871567,Retrograde
6051859853533605760,246.8014368744162,-22.437351267644914,14.613893,1.6660123,-3220.289267935844,-1940.5559709919814,Prograde
6050422860561689088,244.2600762003228,-22.973569335572833,14.189397,1.6577691,5280.23077978005,-400.0732148251398,Retrograde
6050422860552795136,244.2583760557616,-22.97628810887487,14.798002,1.6484804,5286.308878802132,-390.5554889778689,Retrograde
6050422860561687680,244.2635831039559,-22.97644209001255,12.816428,1.6273184,5269.099692756811,-389.20706391919623,Retrograde
6050066618786942336,245.0519762461939,-24.026430053663116,12.550159,1.6161139,2833.7171396781882,3507.0595507743355,Retrograde
6050414133186029312,244.07817221705105,-23.128329605069013,9.377014,1.6044849,5907.973575372109,128.7108986627848,Retrograde
6050242231408669312,244.9745257511978,-23.405785281636216,14.698932,1.6026441,2987.155489091341,1263.2895316757435,Retrograde
6051225091725760896,248.45726835277335,-22.82619479244156,8.929456,1.587709,-8636.420227906649,-289.4978382204531,Prograde
6047610275449335552,248.2891227392643,-24.288394031472016,13.0855665,1.5873713,-7837.419886525786,4943.170811111483,Prograde
6050810090507143168,248.1386747653714,-23.27354039322521,12.156029,1.5747827,-7507.7351345953875,1270.6144632239673,Prograde
6052061884497420288,245.76512988060836,-21.807388250496857,12.235418,1.5717797,105.30650277613424,-4364.173360368432,Retrograde
6049891315406581120,243.46383272855496,-24.42756974791713,12.932607,1.561374,8156.801855373354,4707.252908670206,Retrograde
6050422104647402752,244.26329459955772,-22.986710088146616,13.063696,1.5479676,5271.757221273019,-352.3255334827807,Retrograde
6052286807644564864,247.7917992580486,-21.70134156236516,11.00338,1.540039,-6620.315818696333,-4436.233130379799,Prograde
6052039073931539072,245.87051021072685,-22.076527073213356,14.69047,1.5316409,-198.8621291090098,-3380.219159873204,Prograde
6050748895813028608,247.9273895219378,-23.697997566129033,14.5644455,1.525052,-6738.023373513133,2764.79289755007,Prograde
6050051809739574912,244.77099580439733,-24.196973187433827,11.906768,1.5184867,3792.0084660721295,4077.4809728600017,Retrograde
6242793174432765952,243.64361849560774,-21.858001416656744,14.320592,1.5159563,7135.652902709186,-4505.9369192554905,Retrograde
6052062090655850240,245.7539158651254,-21.80419914560068,14.022858,1.5054855,141.89476965759096,-4377.353396376968,Retrograde
6050422860560433152,244.26130994142105,-22.97151305057016,14.884817,1.4840348,5275.806273606793,-407.2796949017968,Retrograde
6242693771708986368,244.03979767771392,-22.566509901500993,11.472356,1.4811507,5941.8293148531075,-1897.5500005486444,Retrograde
6051807278835339520,245.6424841542155,-22.58689721310973,12.69658,1.4761415,640.5056249300616,-1579.6372273733414,Retrograde
6050013910952341120,243.11312526396208,-23.53235749600644,13.175076,1.4251233,9169.160657556797,1434.3855256482586,Retrograde
