X,UV,Green,Red
1211,0,6869,0
1212,0,6772,0
1213,0,6848,0
1214,0,6696,0
1215,0,6660,0
1216,0,6624,0
1217,0,6618,0
1218,0,6632,0
1219,0,6578,0
1220,0,6514,0
1221,0,6532,0
1222,0,6588,0
1223,0,6566,0
1224,0,6467,0
1225,0,6424,0
1226,0,6589,0
1227,0,6556,0
1228,0,6654,0
1229,0,6617,0
1230,0,6514,0
1231,0,6631,0
1232,0,6680,0
1233,0,6609,0
1234,0,6788,0
1235,0,6996,0
1236,0,6979,0
1237,0,6821,0
1238,0,7015,0
1239,0,7074,0
1240,0,7180,0
1241,0,7169,0
1242,0,7221,0
1243,0,7371,0
1244,0,7342,0
1245,0,7559,0
1246,0,7507,0
1247,0,7601,0
1248,0,7684,0
1249,0,7767,0
1250,0,7897,0
1251,0,8247,0
1252,0,8082,0
1253,0,8213,0
1254,0,8334,0
1255,0,8377,0
1256,0,8601,0
1257,0,8548,0
1258,0,8723,0
1259,0,8823,0
1260,0,8915,0
1261,0,9015,0
1262,0,8979,0
1263,0,8702,0
1264,0,8974,0
1265,0,9139,0
1266,0,9133,0
1267,0,9055,0
1268,0,8969,0
1269,0,8922,0
1270,0,8715,0
1271,0,8695,0
1272,0,8653,0
1273,0,8563,0
1274,0,8512,0
1275,0,8307,0
1276,0,8197,0
1277,0,7931,0
1278,0,7887,0
1279,0,7609,0
1280,0,7603,0
1281,0,7428,0
1282,0,7387,0
1283,0,7201,0
1284,0,7029,0
1285,0,6799,0
1286,0,6698,0
1287,0,6745,0
1288,0,6679,0
1289,0,6464,0
1290,0,6319,0
1291,0,6199,0
1292,0,6211,0
1293,0,6008,0
1294,0,6047,0
1295,0,5995,0
1296,0,6047,0
1297,0,5799,0
1298,0,5832,0
1299,0,5755,0
1300,0,5778,0
1301,0,5749,0
1302,0,5629,0
1303,0,5837,0
1304,0,5672,0
1305,0,5629,0
1306,0,5633,0
1307,0,5781,0
1308,0,5645,0
1309,0,5634,0
1310,0,5674,0
1311,0,5712,0
1312,0,5681,0
1313,0,5813,0
1314,0,5758,0
1315,0,5767,0
1316,0,5840,0
1317,0,5848,0
1318,0,6055,0
1319,0,5947,0
1320,0,6113,0
1321,0,6213,0
1322,0,6162,0
1323,0,6265,0
1324,0,6364,0
1325,0,6392,0
1326,0,6582,0
1327,0,6644,0
1328,0,6634,0
1329,0,6628,0
1330,0,6739,0
1331,0,6907,0
1332,0,6940,0
1333,0,6992,0
1334,0,7158,0
1335,0,7304,0
1336,0,7422,0
1337,0,7508,0
1338,0,7524,0
1339,0,7775,0
1340,0,7763,0
1341,0,7779,0
1342,0,7970,0
1343,0,8077,0
1344,0,8219,0
1345,0,8442,0
1346,0,8463,0
1347,0,8637,0
